partition_id,policy,identity,K,workload_cv,relay_sorties_executed,total_energy_kwh,partition,total_U_A,total_U_B,total_U_C,total_B_A,total_B_B,total_B_C,total_R,total_RE,gap_U_A,gap_U_B,gap_U_C,gap_B_A,gap_B_B,gap_B_C,gap_R,gap_RE
clone-3-0761-minimum,clone,minimum,3,0.3250452081376051,5,68.36776585048835,"S001,S004,S012 / S002,S008,S009,S010,S013,S014 / S003,S005,S006,S007,S011,S015",5,4,5,6,4,6,4,5,1,2,3,0,0,2,2,0
clone-3-0762-minimum,clone,minimum,3,0.36504572690624115,6,68.79457748474233,"S001,S004,S012 / S002,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S014,S015",5,5,5,6,5,6,4,6,1,3,3,0,1,2,2,0
clone-3-0763-minimum,clone,minimum,3,0.32745685162978355,6,68.79457748474233,"S001,S004,S014 / S002,S008,S009,S010,S012,S013 / S003,S005,S006,S007,S011,S015",5,4,5,6,5,6,5,6,1,2,3,0,1,2,3,0
clone-3-0764-minimum,clone,minimum,3,0.4193416834150838,5,68.36776585048835,"S001,S004 / S002,S008,S009,S010,S012,S013,S014 / S003,S005,S006,S007,S011,S015",5,3,5,6,4,6,4,5,1,1,3,0,0,2,2,0
clone-3-0765-minimum,clone,minimum,3,0.4361918727952277,6,68.79457748474233,"S001,S004 / S002,S008,S009,S010,S012,S013 / S003,S005,S006,S007,S011,S014,S015",5,4,5,6,5,6,4,6,1,2,3,0,1,2,2,0
clone-3-0766-minimum,clone,minimum,3,0.3682602553182524,7,69.50992920325531,"S001,S004,S014 / S002,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S012,S015",5,5,5,6,5,6,6,7,1,3,3,0,1,2,4,1
clone-3-0767-minimum,clone,minimum,3,0.4370892133890924,6,69.08311756900133,"S001,S004 / S002,S008,S009,S010,S013,S014 / S003,S005,S006,S007,S011,S012,S015",5,4,5,6,4,6,5,6,1,2,3,0,0,2,3,0
clone-3-0768-minimum,clone,minimum,3,0.4814966965789669,7,69.50992920325531,"S001,S004 / S002,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S012,S014,S015",5,4,5,6,5,6,5,7,1,2,3,0,1,2,3,1
clone-3-0769-minimum,clone,minimum,3,0.3086240885014706,6,68.79457748474233,"S001,S004,S012,S014 / S002,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S015",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0770-minimum,clone,minimum,3,0.35612364371414074,6,68.79457748474233,"S001,S004,S012 / S002,S008,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S015",5,4,5,6,5,6,4,6,1,2,3,0,1,2,2,0
clone-3-0771-minimum,clone,minimum,3,0.41924234699000723,5,68.36776585048835,"S001,S004,S012 / S002,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S014,S015",5,5,5,6,6,6,4,5,1,3,3,0,2,2,2,0
clone-3-0772-minimum,clone,minimum,3,0.35790334466438756,6,68.79457748474233,"S001,S004,S014 / S002,S008,S009,S012,S013 / S003,S005,S006,S007,S010,S011,S015",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0773-minimum,clone,minimum,3,0.4313307450703908,6,68.79457748474233,"S001,S004 / S002,S008,S009,S012,S013,S014 / S003,S005,S006,S007,S010,S011,S015",5,3,5,6,5,6,4,6,1,1,3,0,1,2,2,0
clone-3-0774-minimum,clone,minimum,3,0.4709545780479861,5,68.36776585048835,"S001,S004 / S002,S008,S009,S012,S013 / S003,S005,S006,S007,S010,S011,S014,S015",5,4,5,6,6,6,4,5,1,2,3,0,2,2,2,0
clone-3-0775-minimum,clone,minimum,3,0.42240291933247803,7,69.50992920325531,"S001,S004,S014 / S002,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S015",5,5,5,6,6,6,6,7,1,3,3,0,2,2,4,1
clone-3-0776-minimum,clone,minimum,3,0.47242728628387654,7,69.50992920325531,"S001,S004 / S002,S008,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S012,S015",5,4,5,6,5,6,5,7,1,2,3,0,1,2,3,1
clone-3-0777-minimum,clone,minimum,3,0.5341495386865708,6,69.08311756900133,"S001,S004 / S002,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S014,S015",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0778-minimum,clone,minimum,3,0.42621392796513013,5,68.36776585048835,"S001,S004,S010,S012,S014 / S002,S009,S013 / S003,S005,S006,S007,S008,S011,S015",5,4,5,6,6,6,5,5,1,2,3,0,2,2,3,0
clone-3-0779-minimum,clone,minimum,3,0.4196017582755562,6,68.79457748474233,"S001,S004,S010,S012 / S002,S009,S013,S014 / S003,S005,S006,S007,S008,S011,S015",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0780-minimum,clone,minimum,3,0.5170467847332011,6,68.79457748474233,"S001,S004,S010,S012 / S002,S009,S013 / S003,S005,S006,S007,S008,S011,S014,S015",5,3,5,6,5,6,5,6,1,1,3,0,1,2,3,0
clone-3-0781-minimum,clone,minimum,3,0.41985861491375553,5,68.36776585048835,"S001,S004,S010,S014 / S002,S009,S012,S013 / S003,S005,S006,S007,S008,S011,S015",5,5,5,6,6,6,5,5,1,3,3,0,2,2,3,0
clone-3-0782-minimum,clone,minimum,3,0.44391977381720765,6,68.79457748474233,"S001,S004,S010 / S002,S009,S012,S013,S014 / S003,S005,S006,S007,S008,S011,S015",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0783-minimum,clone,minimum,3,0.5245459128473393,6,68.79457748474233,"S001,S004,S010 / S002,S009,S012,S013 / S003,S005,S006,S007,S008,S011,S014,S015",5,4,5,6,5,6,5,6,1,2,3,0,1,2,3,0
clone-3-0784-minimum,clone,minimum,3,0.5197538344112105,6,69.08311756900133,"S001,S004,S010,S014 / S002,S009,S013 / S003,S005,S006,S007,S008,S011,S012,S015",5,4,5,6,6,6,6,6,1,2,3,0,2,2,4,0
clone-3-0785-minimum,clone,minimum,3,0.527009928272423,7,69.50992920325531,"S001,S004,S010 / S002,S009,S013,S014 / S003,S005,S006,S007,S008,S011,S012,S015",5,4,5,6,6,6,6,7,1,2,3,0,2,2,4,1
clone-3-0786-minimum,clone,minimum,3,0.6182226941068909,7,69.50992920325533,"S001,S004,S010 / S002,S009,S013 / S003,S005,S006,S007,S008,S011,S012,S014,S015",5,3,5,6,5,6,6,7,1,1,3,0,1,2,4,1
clone-3-0787-minimum,clone,minimum,3,0.41858375373401363,6,68.79457748474233,"S001,S004,S012,S014 / S002,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S015",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0788-minimum,clone,minimum,3,0.43698487679174536,5,68.36776585048835,"S001,S004,S012 / S002,S009,S010,S013,S014 / S003,S005,S006,S007,S008,S011,S015",5,5,5,6,6,6,4,5,1,3,3,0,2,2,2,0
clone-3-0789-minimum,clone,minimum,3,0.5211136865892284,6,68.79457748474233,"S001,S004,S012 / S002,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S014,S015",5,4,5,6,5,6,4,6,1,2,3,0,1,2,2,0
clone-3-0790-minimum,clone,minimum,3,0.43792362254936607,6,68.79457748474233,"S001,S004,S014 / S002,S009,S010,S012,S013 / S003,S005,S006,S007,S008,S011,S015",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0791-minimum,clone,minimum,3,0.48362868892731076,5,68.36776585048835,"S001,S004 / S002,S009,S010,S012,S013,S014 / S003,S005,S006,S007,S008,S011,S015",5,4,5,6,6,6,4,5,1,2,3,0,2,2,2,0
clone-3-0792-minimum,clone,minimum,3,0.5489192177391806,6,68.79457748474233,"S001,S004 / S002,S009,S010,S012,S013 / S003,S005,S006,S007,S008,S011,S014,S015",5,3,5,6,5,6,4,6,1,1,3,0,1,2,2,0
clone-3-0793-minimum,clone,minimum,3,0.524088726237441,7,69.50992920325531,"S001,S004,S014 / S002,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S012,S015",5,4,5,6,6,6,6,7,1,2,3,0,2,2,4,1
clone-3-0794-minimum,clone,minimum,3,0.5509995549725045,6,69.08311756900133,"S001,S004 / S002,S009,S010,S013,S014 / S003,S005,S006,S007,S008,S011,S012,S015",5,4,5,6,6,6,5,6,1,2,3,0,2,2,3,0
clone-3-0795-minimum,clone,minimum,3,0.6303905887161491,7,69.50992920325531,"S001,S004 / S002,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S012,S014,S015",5,3,5,6,5,6,5,7,1,1,3,0,1,2,3,1
clone-3-0796-minimum,clone,minimum,3,0.501138112595319,6,68.79457748474233,"S001,S004,S012,S014 / S002,S009,S013 / S003,S005,S006,S007,S008,S010,S011,S015",5,3,5,6,5,6,5,6,1,1,3,0,1,2,3,0
clone-3-0797-minimum,clone,minimum,3,0.5061766305363721,6,68.79457748474233,"S001,S004,S012 / S002,S009,S013,S014 / S003,S005,S006,S007,S008,S010,S011,S015",5,4,5,6,5,6,4,6,1,2,3,0,1,2,2,0
clone-3-0798-minimum,clone,minimum,3,0.5984601687708557,5,68.36776585048835,"S001,S004,S012 / S002,S009,S013 / S003,S005,S006,S007,S008,S010,S011,S014,S015",5,3,5,6,4,6,4,5,1,1,3,0,0,2,2,0
clone-3-0799-minimum,clone,minimum,3,0.5066885138888247,6,68.79457748474233,"S001,S004,S014 / S002,S009,S012,S013 / S003,S005,S006,S007,S008,S010,S011,S015",5,4,5,6,5,6,5,6,1,2,3,0,1,2,3,0
clone-3-0800-minimum,clone,minimum,3,0.536828473000988,6,68.79457748474233,"S001,S004 / S002,S009,S012,S013,S014 / S003,S005,S006,S007,S008,S010,S011,S015",5,3,5,6,5,6,4,6,1,1,3,0,1,2,2,0
clone-3-0801-minimum,clone,minimum,3,0.6139515524636967,5,68.36776585048835,"S001,S004 / S002,S009,S012,S013 / S003,S005,S006,S007,S008,S010,S011,S014,S015",5,3,5,6,4,6,4,5,1,1,3,0,0,2,2,0
clone-3-0802-minimum,clone,minimum,3,0.6013043655755043,7,69.50992920325531,"S001,S004,S014 / S002,S009,S013 / S003,S005,S006,S007,S008,S010,S011,S012,S015",5,3,5,6,5,6,6,7,1,1,3,0,1,2,4,1
clone-3-0803-minimum,clone,minimum,3,0.6163038263890556,7,69.50992920325531,"S001,S004 / S002,S009,S013,S014 / S003,S005,S006,S007,S008,S010,S011,S012,S015",5,3,5,6,5,6,5,7,1,1,3,0,1,2,3,1
clone-3-0804-minimum,clone,minimum,3,0.7035327225381578,6,69.08311756900133,"S001,S004 / S002,S009,S013 / S003,S005,S006,S007,S008,S010,S011,S012,S014,S015",5,2,5,6,4,6,5,6,1,0,3,0,0,2,3,0
clone-3-0805-minimum,clone,minimum,3,0.22363842196092812,6,69.57490669989525,"S001,S008,S010,S012,S014 / S002,S004,S009,S013 / S003,S005,S006,S007,S011,S015",5,3,6,6,4,6,5,6,1,1,4,0,0,2,3,0
clone-3-0806-minimum,clone,minimum,3,0.22245472905686936,7,70.00171833414923,"S001,S008,S010,S012 / S002,S004,S009,S013,S014 / S003,S005,S006,S007,S011,S015",5,4,6,6,5,6,5,7,1,2,4,0,1,2,3,1
clone-3-0807-minimum,clone,minimum,3,0.3138084709767003,7,70.00171833414923,"S001,S008,S010,S012 / S002,S004,S009,S013 / S003,S005,S006,S007,S011,S014,S015",5,4,6,6,5,6,5,7,1,2,4,0,1,2,3,1
clone-3-0808-minimum,clone,minimum,3,0.22326106684337294,5,68.85955498138227,"S001,S008,S010,S014 / S002,S004,S009,S012,S013 / S003,S005,S006,S007,S011,S015",5,4,6,6,4,6,4,5,1,2,4,0,0,2,2,0
clone-3-0809-minimum,clone,minimum,3,0.27512479456199956,6,69.28636661563624,"S001,S008,S010 / S002,S004,S009,S012,S013,S014 / S003,S005,S006,S007,S011,S015",5,4,6,6,5,6,4,6,1,2,4,0,1,2,2,0
clone-3-0810-minimum,clone,minimum,3,0.33390898401162655,6,69.28636661563625,"S001,S008,S010 / S002,S004,S009,S012,S013 / S003,S005,S006,S007,S011,S014,S015",5,5,6,6,5,6,4,6,1,3,4,0,1,2,2,0
clone-3-0811-minimum,clone,minimum,3,0.31658472316647784,6,69.57490669989525,"S001,S008,S010,S014 / S002,S004,S009,S013 / S003,S005,S006,S007,S011,S012,S015",5,4,6,6,4,6,5,6,1,2,4,0,0,2,3,0
clone-3-0812-minimum,clone,minimum,3,0.3359850332991957,7,70.00171833414923,"S001,S008,S010 / S002,S004,S009,S013,S014 / S003,S005,S006,S007,S011,S012,S015",5,5,6,6,5,6,5,7,1,3,4,0,1,2,3,1
clone-3-0813-minimum,clone,minimum,3,0.41840612511542685,7,70.00171833414923,"S001,S008,S010 / S002,S004,S009,S013 / S003,S005,S006,S007,S011,S012,S014,S015",5,4,6,6,5,6,5,7,1,2,4,0,1,2,3,1
clone-3-0814-minimum,clone,minimum,3,0.21858947310146193,7,70.00171833414923,"S001,S008,S012,S014 / S002,S004,S009,S010,S013 / S003,S005,S006,S007,S011,S015",5,4,6,6,5,6,5,7,1,2,4,0,1,2,3,1
clone-3-0815-minimum,clone,minimum,3,0.26189582079814133,6,69.57490669989525,"S001,S008,S012 / S002,S004,S009,S010,S013,S014 / S003,S005,S006,S007,S011,S015",5,5,6,6,6,6,5,6,1,3,4,0,2,2,3,0
clone-3-0816-minimum,clone,minimum,3,0.3269725075284134,7,70.00171833414923,"S001,S008,S012 / S002,S004,S009,S010,S013 / S003,S005,S006,S007,S011,S014,S015",5,5,6,6,6,6,5,7,1,3,4,0,2,2,3,1
clone-3-0817-minimum,clone,minimum,3,0.2637318981703044,6,69.28636661563625,"S001,S008,S014 / S002,S004,S009,S010,S012,S013 / S003,S005,S006,S007,S011,S015",5,4,6,6,5,6,4,6,1,2,4,0,1,2,2,0
clone-3-0818-minimum,clone,minimum,3,0.34167054778751366,5,68.85955498138227,"S001,S008 / S002,S004,S009,S010,S012,S013,S014 / S003,S005,S006,S007,S011,S015",5,5,6,6,6,6,4,5,1,3,4,0,2,2,2,0
clone-3-0819-minimum,clone,minimum,3,0.3766593553825932,6,69.28636661563625,"S001,S008 / S002,S004,S009,S010,S012,S013 / S003,S005,S006,S007,S011,S014,S015",5,5,6,6,6,6,4,6,1,3,4,0,2,2,2,0
clone-3-0820-minimum,clone,minimum,3,0.3300969539414611,7,70.00171833414923,"S001,S008,S014 / S002,S004,S009,S010,S013 / S003,S005,S006,S007,S011,S012,S015",5,5,6,6,5,6,5,7,1,3,4,0,1,2,3,1
clone-3-0821-minimum,clone,minimum,3,0.3781007209174081,6,69.57490669989525,"S001,S008 / S002,S004,S009,S010,S013,S014 / S003,S005,S006,S007,S011,S012,S015",5,6,6,6,6,6,5,6,1,4,4,0,2,2,3,0
clone-3-0822-minimum,clone,minimum,3,0.44098735564891783,7,70.00171833414923,"S001,S008 / S002,S004,S009,S010,S013 / S003,S005,S006,S007,S011,S012,S014,S015",5,5,6,6,6,6,5,7,1,3,4,0,2,2,3,1
clone-3-0823-minimum,clone,minimum,3,0.2975480140426603,7,70.00171833414923,"S001,S008,S012,S014 / S002,S004,S009,S013 / S003,S005,S006,S007,S010,S011,S015",5,3,6,6,5,6,5,7,1,1,4,0,1,2,3,1
clone-3-0824-minimum,clone,minimum,3,0.31412550614747187,7,70.00171833414923,"S001,S008,S012 / S002,S004,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S015",5,4,6,6,6,6,5,7,1,2,4,0,2,2,3,1
clone-3-0825-minimum,clone,minimum,3,0.39791020826118295,6,69.57490669989525,"S001,S008,S012 / S002,S004,S009,S013 / S003,S005,S006,S007,S010,S011,S014,S015",5,4,6,6,6,6,5,6,1,2,4,0,2,2,3,0
clone-3-0826-minimum,clone,minimum,3,0.3151778528657005,6,69.28636661563625,"S001,S008,S014 / S002,S004,S009,S012,S013 / S003,S005,S006,S007,S010,S011,S015",5,4,6,6,5,6,4,6,1,2,4,0,1,2,2,0
clone-3-0827-minimum,clone,minimum,3,0.36858279639839103,6,69.28636661563624,"S001,S008 / S002,S004,S009,S012,S013,S014 / S003,S005,S006,S007,S010,S011,S015",5,4,6,6,6,6,4,6,1,2,4,0,2,2,2,0
clone-3-0828-minimum,clone,minimum,3,0.4269928396013628,5,68.85955498138227,"S001,S008 / S002,S004,S009,S012,S013 / S003,S005,S006,S007,S010,S011,S014,S015",5,5,6,6,6,6,4,5,1,3,4,0,2,2,2,0
clone-3-0829-minimum,clone,minimum,3,0.40085952651374346,7,70.00171833414923,"S001,S008,S014 / S002,S004,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S015",5,4,6,6,5,6,5,7,1,2,4,0,1,2,3,1
clone-3-0830-minimum,clone,minimum,3,0.4289714045301528,7,70.00171833414923,"S001,S008 / S002,S004,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S012,S015",5,5,6,6,6,6,5,7,1,3,4,0,2,2,3,1
clone-3-0831-minimum,clone,minimum,3,0.5068158039038442,6,69.57490669989525,"S001,S008 / S002,S004,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S014,S015",5,4,6,6,6,6,5,6,1,2,4,0,2,2,3,0
clone-3-0832-minimum,clone,minimum,3,0.2778182048492828,5,68.36776585048835,"S001,S010,S012,S014 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S011,S015",5,5,6,6,6,6,5,5,1,3,4,0,2,2,3,0
clone-3-0833-minimum,clone,minimum,3,0.3600758448645255,6,68.79457748474233,"S001,S010,S012 / S002,S004,S008,S009,S013,S014 / S003,S005,S006,S007,S011,S015",5,4,6,6,5,6,5,6,1,2,4,0,1,2,3,0
clone-3-0834-minimum,clone,minimum,3,0.390056939213437,6,68.79457748474233,"S001,S010,S012 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S011,S014,S015",5,5,6,6,6,6,5,6,1,3,4,0,2,2,3,0
clone-3-0835-minimum,clone,minimum,3,0.36265490890265684,4,67.65241413197538,"S001,S010,S014 / S002,S004,S008,S009,S012,S013 / S003,S005,S006,S007,S011,S015",5,5,6,6,6,6,4,4,1,3,4,0,2,2,2,0
clone-3-0836-minimum,clone,minimum,3,0.45865720093831347,5,68.07922576622936,"S001,S010 / S002,S004,S008,S009,S012,S013,S014 / S003,S005,S006,S007,S011,S015",5,4,6,6,5,6,4,5,1,2,4,0,1,2,2,0
clone-3-0837-minimum,clone,minimum,3,0.46868767509946996,5,68.07922576622936,"S001,S010 / S002,S004,S008,S009,S012,S013 / S003,S005,S006,S007,S011,S014,S015",5,5,6,6,6,6,4,5,1,3,4,0,2,2,2,0
clone-3-0838-minimum,clone,minimum,3,0.3932516141330179,5,68.36776585048835,"S001,S010,S014 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S011,S012,S015",5,6,6,6,6,6,5,5,1,4,4,0,2,2,3,0
clone-3-0839-minimum,clone,minimum,3,0.4693682819317076,6,68.79457748474233,"S001,S010 / S002,S004,S008,S009,S013,S014 / S003,S005,S006,S007,S011,S012,S015",5,5,6,6,5,6,5,6,1,3,4,0,1,2,3,0
clone-3-0840-minimum,clone,minimum,3,0.5059490871750351,6,68.79457748474233,"S001,S010 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S011,S012,S014,S015",5,5,6,6,6,6,5,6,1,3,4,0,2,2,3,0
clone-3-0841-minimum,clone,minimum,3,0.3450210216736359,6,68.79457748474233,"S001,S012,S014 / S002,S004,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S015",5,4,6,6,5,6,5,6,1,2,4,0,1,2,3,0
clone-3-0842-minimum,clone,minimum,3,0.43914378625241834,5,68.36776585048835,"S001,S012 / S002,S004,S008,S009,S010,S013,S014 / S003,S005,S006,S007,S011,S015",5,4,6,6,4,6,4,5,1,2,4,0,0,2,2,0
clone-3-0843-minimum,clone,minimum,3,0.45240359915531125,6,68.79457748474233,"S001,S012 / S002,S004,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S014,S015",5,5,6,6,5,6,4,6,1,3,4,0,1,2,2,0
clone-3-0844-minimum,clone,minimum,3,0.4419467497030677,5,68.07922576622936,"S001,S014 / S002,S004,S008,S009,S010,S012,S013 / S003,S005,S006,S007,S011,S015",5,4,6,6,5,6,4,5,1,2,4,0,1,2,2,0
clone-3-0845-minimum,clone,minimum,3,0.543599921902723,4,67.65241413197538,"S001 / S002,S004,S008,S009,S010,S012,S013,S014 / S003,S005,S006,S007,S011,S015",5,3,6,6,4,6,3,4,1,1,4,0,0,2,1,0
clone-3-0846-minimum,clone,minimum,3,0.54234171300126,5,68.07922576622936,"S001 / S002,S004,S008,S009,S010,S012,S013 / S003,S005,S006,S007,S011,S014,S015",5,4,6,6,5,6,3,5,1,2,4,0,1,2,1,0
clone-3-0847-minimum,clone,minimum,3,0.45549344732355984,6,68.79457748474233,"S001,S014 / S002,S004,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S012,S015",5,5,6,6,5,6,5,6,1,3,4,0,1,2,3,0
clone-3-0848-minimum,clone,minimum,3,0.5426510233273001,5,68.36776585048835,"S001 / S002,S004,S008,S009,S010,S013,S014 / S003,S005,S006,S007,S011,S012,S015",5,4,6,6,4,6,4,5,1,2,4,0,0,2,2,0
clone-3-0849-minimum,clone,minimum,3,0.5652255988530694,6,68.79457748474233,"S001 / S002,S004,S008,S009,S010,S013 / S003,S005,S006,S007,S011,S012,S014,S015",5,4,6,6,5,6,4,6,1,2,4,0,1,2,2,0
clone-3-0850-minimum,clone,minimum,3,0.371144581083916,6,68.79457748474233,"S001,S012,S014 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S015",5,4,6,6,6,6,5,6,1,2,4,0,2,2,3,0
clone-3-0851-minimum,clone,minimum,3,0.44820532061351354,6,68.79457748474233,"S001,S012 / S002,S004,S008,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S015",5,4,6,6,5,6,4,6,1,2,4,0,1,2,2,0
clone-3-0852-minimum,clone,minimum,3,0.4837828660142882,5,68.36776585048835,"S001,S012 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S014,S015",5,5,6,6,6,6,4,5,1,3,4,0,2,2,2,0
clone-3-0853-minimum,clone,minimum,3,0.4506160518211783,5,68.07922576622936,"S001,S014 / S002,S004,S008,S009,S012,S013 / S003,S005,S006,S007,S010,S011,S015",5,4,6,6,6,6,4,5,1,2,4,0,2,2,2,0
clone-3-0854-minimum,clone,minimum,3,0.5408980693525945,5,68.07922576622936,"S001 / S002,S004,S008,S009,S012,S013,S014 / S003,S005,S006,S007,S010,S011,S015",5,3,6,6,5,6,3,5,1,1,4,0,1,2,1,0
clone-3-0855-minimum,clone,minimum,3,0.5590532000588363,4,67.65241413197538,"S001 / S002,S004,S008,S009,S012,S013 / S003,S005,S006,S007,S010,S011,S014,S015",5,4,6,6,6,6,3,4,1,2,4,0,2,2,1,0
clone-3-0856-minimum,clone,minimum,3,0.48698457194388783,6,68.79457748474233,"S001,S014 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S015",5,5,6,6,6,6,5,6,1,3,4,0,2,2,3,0
clone-3-0857-minimum,clone,minimum,3,0.5598944325725643,6,68.79457748474233,"S001 / S002,S004,S008,S009,S013,S014 / S003,S005,S006,S007,S010,S011,S012,S015",5,4,6,6,5,6,4,6,1,2,4,0,1,2,2,0
clone-3-0858-minimum,clone,minimum,3,0.5998564166569907,5,68.36776585048835,"S001 / S002,S004,S008,S009,S013 / S003,S005,S006,S007,S010,S011,S012,S014,S015",5,4,6,6,6,6,4,5,1,2,4,0,2,2,2,0
clone-3-0859-minimum,clone,minimum,3,0.4223933337085514,5,68.36776585048835,"S001,S010,S012,S014 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S011,S015",5,4,6,6,6,6,5,5,1,2,4,0,2,2,3,0
clone-3-0860-minimum,clone,minimum,3,0.45209284363649366,6,68.79457748474233,"S001,S010,S012 / S002,S004,S009,S013,S014 / S003,S005,S006,S007,S008,S011,S015",5,4,6,6,6,6,5,6,1,2,4,0,2,2,3,0
clone-3-0861-minimum,clone,minimum,3,0.529034438810572,6,68.79457748474233,"S001,S010,S012 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S011,S014,S015",5,3,6,6,5,6,5,6,1,1,4,0,1,2,3,0
clone-3-0862-minimum,clone,minimum,3,0.45332066184944103,4,67.65241413197538,"S001,S010,S014 / S002,S004,S009,S012,S013 / S003,S005,S006,S007,S008,S011,S015",5,5,6,6,6,6,4,4,1,3,4,0,2,2,2,0
clone-3-0863-minimum,clone,minimum,3,0.5077869821861063,5,68.07922576622936,"S001,S010 / S002,S004,S009,S012,S013,S014 / S003,S005,S006,S007,S008,S011,S015",5,4,6,6,6,6,4,5,1,2,4,0,2,2,2,0
clone-3-0864-minimum,clone,minimum,3,0.565817129912027,5,68.07922576622936,"S001,S010 / S002,S004,S009,S012,S013 / S003,S005,S006,S007,S008,S011,S014,S015",5,4,6,6,5,6,4,5,1,2,4,0,1,2,2,0
clone-3-0865-minimum,clone,minimum,3,0.53210162501283,5,68.36776585048835,"S001,S010,S014 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S011,S012,S015",5,4,6,6,6,6,5,5,1,2,4,0,2,2,3,0
clone-3-0866-minimum,clone,minimum,3,0.5677077093040722,6,68.79457748474233,"S001,S010 / S002,S004,S009,S013,S014 / S003,S005,S006,S007,S008,S011,S012,S015",5,4,6,6,6,6,5,6,1,2,4,0,2,2,3,0
clone-3-0867-minimum,clone,minimum,3,0.6410691338222718,6,68.79457748474233,"S001,S010 / S002,S004,S009,S013 / S003,S005,S006,S007,S008,S011,S012,S014,S015",5,3,6,6,5,6,5,6,1,1,4,0,1,2,3,0
clone-3-0868-minimum,clone,minimum,3,0.4452280433370575,6,68.79457748474233,"S001,S012,S014 / S002,S004,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S015",5,4,6,6,6,6,5,6,1,2,4,0,2,2,3,0
clone-3-0869-minimum,clone,minimum,3,0.49551581405422224,5,68.36776585048835,"S001,S012 / S002,S004,S009,S010,S013,S014 / S003,S005,S006,S007,S008,S011,S015",5,5,6,6,6,6,4,5,1,3,4,0,2,2,2,0
clone-3-0870-minimum,clone,minimum,3,0.557097271496658,6,68.79457748474233,"S001,S012 / S002,S004,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S014,S015",5,4,6,6,5,6,4,6,1,2,4,0,1,2,2,0
clone-3-0871-minimum,clone,minimum,3,0.4972457147555989,5,68.07922576622936,"S001,S014 / S002,S004,S009,S010,S012,S013 / S003,S005,S006,S007,S008,S011,S015",5,4,6,6,6,6,4,5,1,2,4,0,2,2,2,0
clone-3-0872-minimum,clone,minimum,3,0.5665133697972455,4,67.65241413197538,"S001 / S002,S004,S009,S010,S012,S013,S014 / S003,S005,S006,S007,S008,S011,S015",5,4,6,6,6,6,3,4,1,2,4,0,2,2,1,0
clone-3-0873-minimum,clone,minimum,3,0.6103857412605229,5,68.07922576622934,"S001 / S002,S004,S009,S010,S012,S013 / S003,S005,S006,S007,S008,S011,S014,S015",5,3,6,6,5,6,3,5,1,1,4,0,1,2,1,0
clone-3-0874-minimum,clone,minimum,3,0.5602811076942096,6,68.79457748474233,"S001,S014 / S002,S004,S009,S010,S013 / S003,S005,S006,S007,S008,S011,S012,S015",5,4,6,6,6,6,5,6,1,2,4,0,2,2,3,0
clone-3-0875-minimum,clone,minimum,3,0.6118912681181187,5,68.36776585048835,"S001 / S002,S004,S009,S010,S013,S014 / S003,S005,S006,S007,S008,S011,S012,S015",5,4,6,6,6,6,4,5,1,2,4,0,2,2,2,0
